"Sales_Order #","Date","Day","Month","Year","Customer_Age","Age_Group","Customer_Gender","Country","State","Product_Category","Sub_Category","Product","Order_Quantity","Unit_Cost","Unit_Price","Profit","Cost","Revenue"
"000261805","44541","11","December","2021","18","Youth (<25)","F","United States","California","Bikes","Road Bikes","Road-650 Black, 62","1","713","1120","407","713","1120"
"000261806","44541","11","December","2021","27","Young Adults (25-34)","M","Canada","British Columbia","Bikes","Mountain Bikes","Mountain-200 Black, 46","1","713","1120","407","713","1120"
"000261807","44541","11","December","2021","27","Young Adults (25-34)","F","France","Nord","Bikes","Road Bikes","Road-250 Black, 52","1","713","1120","407","713","1120"
"000261808","44541","11","December","2021","29","Young Adults (25-34)","F","United Kingdom","England","Bikes","Road Bikes","Road-550-W Yellow, 38","1","713","1120","407","713","1120"
"000261809","44541","11","December","2021","37","Adults (35-64)","M","United States","California","Bikes","Mountain Bikes","Mountain-400-W Silver, 46","1","713","1120","407","713","1120"
"000261810","44541","11","December","2021","38","Adults (35-64)","F","United States","California","Bikes","Mountain Bikes","Mountain-200 Silver, 38","1","713","1120","407","713","1120"
"000261811","44541","11","December","2021","54","Adults (35-64)","M","United States","Washington","Bikes","Road Bikes","Road-550-W Yellow, 40","1","713","1120","407","713","1120"
"000261812","44542","12","December","2021","27","Young Adults (25-34)","M","Australia","Victoria","Bikes","Road Bikes","Road-750 Black, 58","4","713","1120","1628","2852","4480"
"000261813","44542","12","December","2021","36","Adults (35-64)","F","Australia","New South Wales","Bikes","Mountain Bikes","Mountain-200 Silver, 42","4","713","1120","1628","2852","4480"
"000261814","44542","12","December","2021","37","Adults (35-64)","M","United States","California","Bikes","Mountain Bikes","Mountain-400-W Silver, 46","4","713","1120","1628","2852","4480"
"000261815","44542","12","December","2021","47","Adults (35-64)","M","Germany","Nordrhein-Westfalen","Bikes","Road Bikes","Road-650 Black, 44","4","713","1120","1628","2852","4480"
"000261816","44542","12","December","2021","18","Youth (<25)","M","Germany","Hessen","Bikes","Road Bikes","Road-250 Black, 52","3","713","1120","1221","2139","3360"
"000261817","44542","12","December","2021","28","Young Adults (25-34)","M","France","Nord","Bikes","Road Bikes","Road-150 Red, 44","3","713","1120","1221","2139","3360"
"000261818","44542","12","December","2021","33","Young Adults (25-34)","F","United Kingdom","England","Bikes","Road Bikes","Road-350-W Yellow, 48","3","713","1120","1221","2139","3360"
"000261819","44542","12","December","2021","43","Adults (35-64)","M","United States","California","Bikes","Road Bikes","Road-150 Red, 48","3","713","1120","1221","2139","3360"
"000261820","44542","12","December","2021","52","Adults (35-64)","F","United Kingdom","England","Bikes","Road Bikes","Road-250 Black, 58","3","713","1120","1221","2139","3360"
"000261821","44542","12","December","2021","23","Youth (<25)","M","United States","Washington","Bikes","Road Bikes","Road-750 Black, 52","2","713","1120","814","1426","2240"
"000261822","44542","12","December","2021","34","Young Adults (25-34)","M","Australia","New South Wales","Bikes","Mountain Bikes","Mountain-200 Black, 38","2","713","1120","814","1426","2240"
"000261823","44542","12","December","2021","33","Young Adults (25-34)","M","Germany","Saarland","Bikes","Road Bikes","Road-250 Red, 44","1","713","1120","407","713","1120"
"000261824","44542","12","December","2021","34","Young Adults (25-34)","M","Germany","Saarland","Bikes","Road Bikes","Road-650 Red, 48","1","713","1120","407","713","1120"
"000261825","44542","12","December","2021","35","Adults (35-64)","F","Australia","Victoria","Bikes","Mountain Bikes","Mountain-200 Silver, 42","1","713","1120","407","713","1120"
"000261826","44542","12","December","2021","37","Adults (35-64)","M","France","Seine (Paris)","Bikes","Road Bikes","Road-150 Red, 44","1","713","1120","407","713","1120"
"000261827","44542","12","December","2021","38","Adults (35-64)","F","United States","Washington","Bikes","Mountain Bikes","Mountain-200 Silver, 42","1","713","1120","407","713","1120"
"000261828","44542","12","December","2021","46","Adults (35-64)","F","Australia","New South Wales","Bikes","Road Bikes","Road-750 Black, 48","1","713","1120","407","713","1120"
"000261829","44543","13","December","2021","28","Young Adults (25-34)","M","Australia","New South Wales","Bikes","Road Bikes","Road-350-W Yellow, 42","4","713","1120","1628","2852","4480"
"000261830","44543","13","December","2021","32","Young Adults (25-34)","F","Australia","Queensland","Bikes","Mountain Bikes","Mountain-200 Silver, 42","3","713","1120","1221","2139","3360"
"000261831","44543","13","December","2021","28","Young Adults (25-34)","F","France","Moselle","Bikes","Road Bikes","Road-350-W Yellow, 40","2","713","1120","814","1426","2240"
"000261832","44543","13","December","2021","29","Young Adults (25-34)","F","Australia","Queensland","Bikes","Road Bikes","Road-250 Black, 44","2","713","1120","814","1426","2240"
"000261833","44543","13","December","2021","27","Young Adults (25-34)","M","Australia","Victoria","Bikes","Road Bikes","Road-750 Black, 58","1","713","1120","407","713","1120"
"000261834","44543","13","December","2021","35","Adults (35-64)","F","Germany","Saarland","Bikes","Road Bikes","Road-350-W Yellow, 44","1","713","1120","407","713","1120"
"000261835","44543","13","December","2021","37","Adults (35-64)","M","Australia","New South Wales","Bikes","Road Bikes","Road-350-W Yellow, 42","1","713","1120","407","713","1120"
"000261836","44543","13","December","2021","40","Adults (35-64)","F","United States","California","Bikes","Mountain Bikes","Mountain-500 Silver, 40","1","713","1120","407","713","1120"
"000261837","44543","13","December","2021","44","Adults (35-64)","F","United Kingdom","England","Bikes","Mountain Bikes","Mountain-200 Black, 38","1","713","1120","407","713","1120"
"000261838","44543","13","December","2021","49","Adults (35-64)","M","United Kingdom","England","Bikes","Mountain Bikes","Mountain-200 Black, 38","1","713","1120","407","713","1120"
"000261839","44543","13","December","2021","54","Adults (35-64)","F","United States","Washington","Bikes","Road Bikes","Road-650 Red, 58","1","713","1120","407","713","1120"
"000261840","44543","13","December","2021","69","Seniors (64+)","M","Australia","Queensland","Bikes","Road Bikes","Road-250 Red, 58","1","713","1120","407","713","1120"
"000261841","44544","14","December","2021","33","Young Adults (25-34)","F","Germany","Hessen","Bikes","Road Bikes","Road-150 Red, 56","4","713","1120","1628","2852","4480"
"000261842","44544","14","December","2021","46","Adults (35-64)","F","Australia","Victoria","Bikes","Road Bikes","Road-750 Black, 48","4","713","1120","1628","2852","4480"
"000261843","44544","14","December","2021","32","Young Adults (25-34)","M","France","Seine (Paris)","Bikes","Road Bikes","Road-150 Red, 48","3","713","1120","1221","2139","3360"
"000261844","44544","14","December","2021","32","Young Adults (25-34)","M","France","Hauts de Seine","Bikes","Road Bikes","Road-550-W Yellow, 42","3","713","1120","1221","2139","3360"
"000261845","44544","14","December","2021","30","Young Adults (25-34)","F","United States","Washington","Bikes","Mountain Bikes","Mountain-200 Silver, 38","2","713","1120","814","1426","2240"
"000261846","44544","14","December","2021","30","Young Adults (25-34)","M","France","Seine Saint Denis","Bikes","Road Bikes","Road-250 Black, 48","2","713","1120","814","1426","2240"
"000261847","44544","14","December","2021","36","Adults (35-64)","F","Australia","South Australia","Bikes","Road Bikes","Road-150 Red, 52","2","713","1120","814","1426","2240"
"000261848","44544","14","December","2021","43","Adults (35-64)","F","United States","California","Bikes","Road Bikes","Road-150 Red, 44","2","713","1120","814","1426","2240"
"000261849","44544","14","December","2021","32","Young Adults (25-34)","M","United States","California","Bikes","Mountain Bikes","Mountain-200 Black, 46","1","713","1120","407","713","1120"
"000261850","44544","14","December","2021","32","Young Adults (25-34)","F","Australia","Victoria","Bikes","Mountain Bikes","Mountain-400-W Silver, 46","1","713","1120","407","713","1120"
"000261851","44544","14","December","2021","36","Adults (35-64)","F","Australia","Victoria","Bikes","Road Bikes","Road-550-W Yellow, 48","1","713","1120","407","713","1120"
"000261852","44544","14","December","2021","37","Adults (35-64)","M","Germany","Saarland","Bikes","Road Bikes","Road-550-W Yellow, 38","1","713","1120","407","713","1120"
"000261853","44544","14","December","2021","40","Adults (35-64)","F","Germany","Hessen","Bikes","Road Bikes","Road-150 Red, 44","1","713","1120","407","713","1120"
"000261854","44544","14","December","2021","44","Adults (35-64)","M","United States","California","Bikes","Road Bikes","Road-750 Black, 48","1","713","1120","407","713","1120"
"000261855","44544","14","December","2021","44","Adults (35-64)","M","Australia","New South Wales","Bikes","Road Bikes","Road-250 Red, 58","1","713","1120","407","713","1120"
"000261856","44544","14","December","2021","55","Adults (35-64)","M","United States","Washington","Bikes","Road Bikes","Road-550-W Yellow, 42","1","713","1120","407","713","1120"
"000261857","44545","15","December","2021","23","Youth (<25)","M","United Kingdom","England","Bikes","Road Bikes","Road-150 Red, 52","4","713","1120","1628","2852","4480"
"000261858","44545","15","December","2021","28","Young Adults (25-34)","F","Australia","New South Wales","Bikes","Road Bikes","Road-250 Black, 52","4","713","1120","1628","2852","4480"
"000261859","44545","15","December","2021","36","Adults (35-64)","M","Germany","Saarland","Bikes","Road Bikes","Road-350-W Yellow, 48","3","713","1120","1221","2139","3360"
"000261860","44545","15","December","2021","47","Adults (35-64)","M","United Kingdom","England","Bikes","Road Bikes","Road-650 Black, 62","2","713","1120","814","1426","2240"
"000261861","44545","15","December","2021","29","Young Adults (25-34)","F","United States","California","Bikes","Mountain Bikes","Mountain-200 Silver, 42","1","713","1120","407","713","1120"
"000261862","44546","16","December","2021","48","Adults (35-64)","F","Canada","British Columbia","Bikes","Road Bikes","Road-750 Black, 58","4","713","1120","1628","2852","4480"
"000261863","44546","16","December","2021","26","Young Adults (25-34)","F","Germany","Hessen","Bikes","Road Bikes","Road-250 Red, 58","3","713","1120","1221","2139","3360"
"000261864","44546","16","December","2021","29","Young Adults (25-34)","M","United States","Oregon","Bikes","Road Bikes","Road-650 Black, 44","2","713","1120","814","1426","2240"
"000261865","44546","16","December","2021","33","Young Adults (25-34)","F","Australia","New South Wales","Bikes","Mountain Bikes","Mountain-200 Black, 38","2","713","1120","814","1426","2240"
"000261866","44546","16","December","2021","38","Adults (35-64)","M","Australia","New South Wales","Bikes","Mountain Bikes","Mountain-200 Black, 38","2","713","1120","814","1426","2240"
"000261867","44546","16","December","2021","18","Youth (<25)","F","United States","Oregon","Bikes","Road Bikes","Road-650 Red, 48","1","713","1120","407","713","1120"
"000261868","44546","16","December","2021","27","Young Adults (25-34)","F","France","Seine et Marne","Bikes","Mountain Bikes","Mountain-200 Silver, 46","1","713","1120","407","713","1120"
"000261869","44546","16","December","2021","28","Young Adults (25-34)","M","France","Seine (Paris)","Bikes","Road Bikes","Road-550-W Yellow, 44","1","713","1120","407","713","1120"
"000261870","44546","16","December","2021","32","Young Adults (25-34)","M","France","Seine (Paris)","Bikes","Road Bikes","Road-150 Red, 48","1","713","1120","407","713","1120"
"000261871","44546","16","December","2021","42","Adults (35-64)","F","Australia","Queensland","Bikes","Road Bikes","Road-550-W Yellow, 40","1","713","1120","407","713","1120"
"000261872","44546","16","December","2021","43","Adults (35-64)","M","United States","California","Bikes","Road Bikes","Road-150 Red, 48","1","713","1120","407","713","1120"
"000261873","44547","17","December","2021","18","Youth (<25)","M","United States","California","Bikes","Road Bikes","Road-550-W Yellow, 40","4","713","1120","1628","2852","4480"
"000261874","44547","17","December","2021","27","Young Adults (25-34)","M","Australia","Queensland","Bikes","Road Bikes","Road-250 Black, 44","4","713","1120","1628","2852","4480"
"000261875","44547","17","December","2021","36","Adults (35-64)","F","Australia","New South Wales","Bikes","Road Bikes","Road-350-W Yellow, 40","4","713","1120","1628","2852","4480"
"000261876","44547","17","December","2021","42","Adults (35-64)","F","Australia","Victoria","Bikes","Road Bikes","Road-750 Black, 48","4","713","1120","1628","2852","4480"
"000261877","44547","17","December","2021","37","Adults (35-64)","F","United States","Washington","Bikes","Mountain Bikes","Mountain-200 Silver, 38","2","713","1120","814","1426","2240"
"000261878","44547","17","December","2021","31","Young Adults (25-34)","M","Australia","New South Wales","Bikes","Mountain Bikes","Mountain-400-W Silver, 42","1","713","1120","407","713","1120"
"000261879","44547","17","December","2021","40","Adults (35-64)","F","United States","California","Bikes","Road Bikes","Road-250 Black, 58","1","713","1120","407","713","1120"
"000261880","44547","17","December","2021","42","Adults (35-64)","F","Germany","Nordrhein-Westfalen","Bikes","Mountain Bikes","Mountain-200 Silver, 46","1","713","1120","407","713","1120"
"000261881","44547","17","December","2021","42","Adults (35-64)","F","Australia","Queensland","Bikes","Road Bikes","Road-550-W Yellow, 40","1","713","1120","407","713","1120"
"000261882","44547","17","December","2021","43","Adults (35-64)","F","Australia","New South Wales","Bikes","Road Bikes","Road-150 Red, 56","1","713","1120","407","713","1120"
"000261883","44547","17","December","2021","44","Adults (35-64)","M","United Kingdom","England","Bikes","Road Bikes","Road-550-W Yellow, 48","1","713","1120","407","713","1120"
"000261884","44548","18","December","2021","35","Adults (35-64)","F","Australia","New South Wales","Bikes","Mountain Bikes","Mountain-500 Silver, 42","4","713","1120","1628","2852","4480"
"000261885","44548","18","December","2021","38","Adults (35-64)","F","Germany","Nordrhein-Westfalen","Bikes","Mountain Bikes","Mountain-200 Silver, 46","4","713","1120","1628","2852","4480"
"000261886","44548","18","December","2021","24","Youth (<25)","F","France","Seine Saint Denis","Bikes","Mountain Bikes","Mountain-200 Silver, 38","3","713","1120","1221","2139","3360"
"000261887","44548","18","December","2021","26","Young Adults (25-34)","F","United Kingdom","England","Bikes","Mountain Bikes","Mountain-400-W Silver, 42","3","713","1120","1221","2139","3360"
"000261888","44548","18","December","2021","26","Young Adults (25-34)","F","France","Hauts de Seine","Bikes","Road Bikes","Road-250 Red, 52","3","713","1120","1221","2139","3360"
"000261889","44548","18","December","2021","39","Adults (35-64)","M","United States","California","Bikes","Mountain Bikes","Mountain-200 Black, 42","3","713","1120","1221","2139","3360"
"000261890","44548","18","December","2021","47","Adults (35-64)","M","Australia","Victoria","Bikes","Road Bikes","Road-750 Black, 48","2","713","1120","814","1426","2240"
"000261891","44548","18","December","2021","26","Young Adults (25-34)","M","France","Seine (Paris)","Bikes","Mountain Bikes","Mountain-200 Black, 46","1","713","1120","407","713","1120"
"000261892","44548","18","December","2021","36","Adults (35-64)","M","United States","Washington","Bikes","Mountain Bikes","Mountain-200 Silver, 38","1","713","1120","407","713","1120"
"000261893","44548","18","December","2021","45","Adults (35-64)","F","Australia","New South Wales","Bikes","Road Bikes","Road-550-W Yellow, 40","1","713","1120","407","713","1120"
"000261894","44549","19","December","2021","17","Youth (<25)","M","France","Nord","Bikes","Mountain Bikes","Mountain-200 Silver, 46","4","713","1120","1628","2852","4480"
"000261895","44549","19","December","2021","19","Youth (<25)","F","Australia","Victoria","Bikes","Mountain Bikes","Mountain-500 Black, 44","4","713","1120","1628","2852","4480"
"000261896","44549","19","December","2021","24","Youth (<25)","F","France","Garonne (Haute)","Bikes","Road Bikes","Road-250 Red, 44","4","713","1120","1628","2852","4480"
"000261897","44549","19","December","2021","25","Young Adults (25-34)","M","France","Seine (Paris)","Bikes","Mountain Bikes","Mountain-200 Black, 38","4","713","1120","1628","2852","4480"
"000261898","44549","19","December","2021","35","Adults (35-64)","F","United States","Oregon","Bikes","Mountain Bikes","Mountain-100 Black, 48","4","713","1120","1628","2852","4480"
"000261899","44549","19","December","2021","37","Adults (35-64)","M","United States","Oregon","Bikes","Mountain Bikes","Mountain-200 Black, 38","4","713","1120","1628","2852","4480"
"000261900","44549","19","December","2021","39","Adults (35-64)","F","United States","California","Bikes","Mountain Bikes","Mountain-200 Black, 46","4","713","1120","1628","2852","4480"
"000261901","44549","19","December","2021","63","Adults (35-64)","F","Australia","Queensland","Bikes","Mountain Bikes","Mountain-200 Black, 46","4","713","1120","1628","2852","4480"
"000261902","44549","19","December","2021","50","Adults (35-64)","F","Germany","Nordrhein-Westfalen","Bikes","Road Bikes","Road-550-W Yellow, 42","3","713","1120","1221","2139","3360"
"000261903","44549","19","December","2021","18","Youth (<25)","M","Australia","South Australia","Bikes","Mountain Bikes","Mountain-500 Black, 40","2","713","1120","814","1426","2240"
"000261904","44549","19","December","2021","56","Adults (35-64)","F","Germany","Hessen","Bikes","Mountain Bikes","Mountain-200 Black, 46","2","713","1120","814","1426","2240"
"000261905","44549","19","December","2021","38","Adults (35-64)","M","Australia","New South Wales","Bikes","Road Bikes","Road-550-W Yellow, 42","1","713","1120","407","713","1120"
"000261906","44549","19","December","2021","39","Adults (35-64)","F","United States","Washington","Bikes","Mountain Bikes","Mountain-200 Silver, 38","1","713","1120","407","713","1120"
"000261907","44549","19","December","2021","57","Adults (35-64)","F","Australia","New South Wales","Bikes","Road Bikes","Road-350-W Yellow, 44","1","713","1120","407","713","1120"
"000261908","44550","20","December","2021","33","Young Adults (25-34)","F","Australia","Victoria","Bikes","Mountain Bikes","Mountain-100 Black, 38","4","713","1120","1628","2852","4480"
"000261909","44550","20","December","2021","34","Young Adults (25-34)","F","United Kingdom","England","Bikes","Road Bikes","Road-350-W Yellow, 42","4","713","1120","1628","2852","4480"
"000261910","44550","20","December","2021","57","Adults (35-64)","M","Australia","Queensland","Bikes","Mountain Bikes","Mountain-200 Black, 46","4","713","1120","1628","2852","4480"
"000261911","44550","20","December","2021","29","Young Adults (25-34)","M","Canada","British Columbia","Bikes","Mountain Bikes","Mountain-500 Black, 52","3","713","1120","1221","2139","3360"
"000261912","44550","20","December","2021","33","Young Adults (25-34)","M","France","Charente-Maritime","Bikes","Road Bikes","Road-250 Black, 52","3","713","1120","1221","2139","3360"
"000261913","44550","20","December","2021","35","Adults (35-64)","M","France","Loiret","Bikes","Road Bikes","Road-150 Red, 52","3","713","1120","1221","2139","3360"
"000261914","44550","20","December","2021","42","Adults (35-64)","M","Australia","New South Wales","Bikes","Road Bikes","Road-150 Red, 44","3","713","1120","1221","2139","3360"
"000261915","44550","20","December","2021","43","Adults (35-64)","M","United States","California","Bikes","Road Bikes","Road-150 Red, 48","2","713","1120","814","1426","2240"
"000261916","44550","20","December","2021","27","Young Adults (25-34)","F","Canada","British Columbia","Bikes","Road Bikes","Road-550-W Yellow, 48","1","713","1120","407","713","1120"
"000261917","44550","20","December","2021","35","Adults (35-64)","F","Australia","Queensland","Bikes","Mountain Bikes","Mountain-200 Silver, 38","1","713","1120","407","713","1120"
"000261918","44550","20","December","2021","35","Adults (35-64)","M","Australia","Victoria","Bikes","Mountain Bikes","Mountain-200 Silver, 38","1","713","1120","407","713","1120"
"000261919","44550","20","December","2021","35","Adults (35-64)","F","Australia","Queensland","Bikes","Road Bikes","Road-350-W Yellow, 44","1","713","1120","407","713","1120"
"000261920","44550","20","December","2021","43","Adults (35-64)","M","United States","Washington","Bikes","Road Bikes","Road-350-W Yellow, 40","1","713","1120","407","713","1120"
"000261921","44550","20","December","2021","51","Adults (35-64)","F","Australia","New South Wales","Bikes","Road Bikes","Road-350-W Yellow, 40","1","713","1120","407","713","1120"
"000261922","44551","21","December","2021","26","Young Adults (25-34)","M","France","Somme","Bikes","Mountain Bikes","Mountain-200 Silver, 38","3","713","1120","1221","2139","3360"
"000261923","44551","21","December","2021","23","Youth (<25)","M","United Kingdom","England","Bikes","Mountain Bikes","Mountain-400-W Silver, 46","2","713","1120","814","1426","2240"
"000261924","44551","21","December","2021","27","Young Adults (25-34)","F","Australia","Queensland","Bikes","Road Bikes","Road-250 Red, 58","1","713","1120","407","713","1120"
"000261925","44552","22","December","2021","30","Young Adults (25-34)","F","United States","Washington","Bikes","Mountain Bikes","Mountain-200 Silver, 38","3","713","1120","1221","2139","3360"
"000261926","44552","22","December","2021","40","Adults (35-64)","F","United Kingdom","England","Bikes","Road Bikes","Road-750 Black, 58","3","713","1120","1221","2139","3360"
"000261927","44552","22","December","2021","41","Adults (35-64)","M","United States","California","Bikes","Mountain Bikes","Mountain-200 Black, 42","3","713","1120","1221","2139","3360"
"000261928","44552","22","December","2021","28","Young Adults (25-34)","M","United States","California","Bikes","Road Bikes","Road-150 Red, 62","2","713","1120","814","1426","2240"
"000261929","44552","22","December","2021","18","Youth (<25)","M","United States","California","Bikes","Road Bikes","Road-550-W Yellow, 40","1","713","1120","407","713","1120"
"000261930","44552","22","December","2021","19","Youth (<25)","F","Australia","New South Wales","Bikes","Mountain Bikes","Mountain-500 Silver, 42","1","713","1120","407","713","1120"
"000261931","44552","22","December","2021","25","Young Adults (25-34)","M","France","Seine (Paris)","Bikes","Mountain Bikes","Mountain-200 Black, 38","1","713","1120","407","713","1120"
"000261932","44552","22","December","2021","27","Young Adults (25-34)","F","Canada","British Columbia","Bikes","Mountain Bikes","Mountain-200 Black, 46","1","713","1120","407","713","1120"
"000261933","44552","22","December","2021","28","Young Adults (25-34)","F","United States","California","Bikes","Road Bikes","Road-750 Black, 44","1","713","1120","407","713","1120"
"000261934","44552","22","December","2021","29","Young Adults (25-34)","F","United Kingdom","England","Bikes","Road Bikes","Road-550-W Yellow, 38","1","713","1120","407","713","1120"
"000261935","44552","22","December","2021","41","Adults (35-64)","M","Germany","Hessen","Bikes","Mountain Bikes","Mountain-200 Silver, 38","1","713","1120","407","713","1120"
"000261936","44552","22","December","2021","42","Adults (35-64)","M","United Kingdom","England","Bikes","Road Bikes","Road-650 Red, 58","1","713","1120","407","713","1120"
"000261937","44553","23","December","2021","29","Young Adults (25-34)","M","United Kingdom","England","Bikes","Road Bikes","Road-350-W Yellow, 48","4","713","1120","1628","2852","4480"
"000261938","44553","23","December","2021","23","Youth (<25)","M","United States","Oregon","Bikes","Road Bikes","Road-350-W Yellow, 42","3","713","1120","1221","2139","3360"
"000261939","44553","23","December","2021","22","Youth (<25)","M","United States","California","Bikes","Road Bikes","Road-250 Red, 44","2","713","1120","814","1426","2240"
"000261940","44553","23","December","2021","34","Young Adults (25-34)","M","Australia","Queensland","Bikes","Road Bikes","Road-250 Black, 58","2","713","1120","814","1426","2240"
"000261941","44553","23","December","2021","34","Young Adults (25-34)","F","Australia","South Australia","Bikes","Road Bikes","Road-550-W Yellow, 40","2","713","1120","814","1426","2240"
"000261942","44553","23","December","2021","19","Youth (<25)","M","United States","California","Bikes","Road Bikes","Road-550-W Yellow, 42","1","713","1120","407","713","1120"
"000261943","44553","23","December","2021","30","Young Adults (25-34)","F","United States","Oregon","Bikes","Mountain Bikes","Mountain-200 Silver, 42","1","713","1120","407","713","1120"
"000261944","44553","23","December","2021","31","Young Adults (25-34)","F","Canada","British Columbia","Bikes","Mountain Bikes","Mountain-200 Black, 42","1","713","1120","407","713","1120"
"000261945","44553","23","December","2021","35","Adults (35-64)","F","United States","California","Bikes","Mountain Bikes","Mountain-500 Black, 42","1","713","1120","407","713","1120"
"000261946","44553","23","December","2021","37","Adults (35-64)","F","France","Seine Saint Denis","Bikes","Road Bikes","Road-150 Red, 48","1","713","1120","407","713","1120"
"000261947","44553","23","December","2021","43","Adults (35-64)","M","United States","Washington","Bikes","Road Bikes","Road-350-W Yellow, 40","1","713","1120","407","713","1120"
"000261948","44553","23","December","2021","57","Adults (35-64)","F","Australia","Queensland","Bikes","Road Bikes","Road-150 Red, 52","1","713","1120","407","713","1120"
"000261949","44554","24","December","2021","38","Adults (35-64)","M","Australia","Queensland","Bikes","Mountain Bikes","Mountain-200 Black, 42","4","713","1120","1628","2852","4480"
"000261950","44554","24","December","2021","25","Young Adults (25-34)","M","France","Seine Saint Denis","Bikes","Mountain Bikes","Mountain-200 Silver, 42","3","713","1120","1221","2139","3360"
"000261951","44554","24","December","2021","49","Adults (35-64)","F","Germany","Nordrhein-Westfalen","Bikes","Road Bikes","Road-250 Red, 58","3","713","1120","1221","2139","3360"
"000261952","44554","24","December","2021","19","Youth (<25)","F","Australia","South Australia","Bikes","Mountain Bikes","Mountain-200 Silver, 38","2","713","1120","814","1426","2240"
"000261953","44554","24","December","2021","36","Adults (35-64)","M","Australia","Queensland","Bikes","Road Bikes","Road-550-W Yellow, 44","2","713","1120","814","1426","2240"
"000261954","44554","24","December","2021","24","Youth (<25)","M","United Kingdom","England","Bikes","Road Bikes","Road-750 Black, 44","1","713","1120","407","713","1120"
"000261955","44554","24","December","2021","27","Young Adults (25-34)","M","United States","California","Bikes","Road Bikes","Road-550-W Yellow, 42","1","713","1120","407","713","1120"
"000261956","44554","24","December","2021","27","Young Adults (25-34)","F","France","Yveline","Bikes","Road Bikes","Road-750 Black, 52","1","713","1120","407","713","1120"
"000261957","44554","24","December","2021","29","Young Adults (25-34)","M","United Kingdom","England","Bikes","Road Bikes","Road-350-W Yellow, 48","1","713","1120","407","713","1120"
"000261958","44554","24","December","2021","34","Young Adults (25-34)","F","United States","California","Bikes","Mountain Bikes","Mountain-200 Black, 42","1","713","1120","407","713","1120"
"000261959","44554","24","December","2021","36","Adults (35-64)","M","Germany","Hessen","Bikes","Road Bikes","Road-550-W Yellow, 48","1","713","1120","407","713","1120"
"000261960","44554","24","December","2021","37","Adults (35-64)","F","Australia","Victoria","Bikes","Mountain Bikes","Mountain-200 Silver, 38","1","713","1120","407","713","1120"
"000261961","44554","24","December","2021","40","Adults (35-64)","F","Germany","Hessen","Bikes","Mountain Bikes","Mountain-200 Black, 46","1","713","1120","407","713","1120"
"000261962","44555","25","December","2021","31","Young Adults (25-34)","M","United Kingdom","England","Bikes","Road Bikes","Road-350-W Yellow, 40","4","713","1120","1628","2852","4480"
"000261963","44555","25","December","2021","25","Young Adults (25-34)","M","Germany","Bayern","Bikes","Road Bikes","Road-250 Black, 52","3","713","1120","1221","2139","3360"
"000261964","44555","25","December","2021","37","Adults (35-64)","F","Germany","Nordrhein-Westfalen","Bikes","Mountain Bikes","Mountain-200 Silver, 38","3","713","1120","1221","2139","3360"
"000261965","44555","25","December","2021","38","Adults (35-64)","F","Australia","Victoria","Bikes","Mountain Bikes","Mountain-200 Silver, 38","2","713","1120","814","1426","2240"
"000261966","44555","25","December","2021","27","Young Adults (25-34)","F","France","Yveline","Bikes","Road Bikes","Road-750 Black, 52","1","713","1120","407","713","1120"
"000261967","44555","25","December","2021","34","Young Adults (25-34)","F","Australia","Queensland","Bikes","Road Bikes","Road-150 Red, 62","1","713","1120","407","713","1120"
"000261968","44555","25","December","2021","44","Adults (35-64)","M","United States","California","Bikes","Road Bikes","Road-750 Black, 48","1","713","1120","407","713","1120"
"000261969","44555","25","December","2021","50","Adults (35-64)","M","Australia","New South Wales","Bikes","Road Bikes","Road-750 Black, 52","1","713","1120","407","713","1120"
"000261970","44556","26","December","2021","38","Adults (35-64)","F","Australia","Queensland","Bikes","Mountain Bikes","Mountain-200 Black, 38","3","713","1120","1221","2139","3360"
"000261971","44556","26","December","2021","30","Young Adults (25-34)","M","United States","California","Bikes","Mountain Bikes","Mountain-400-W Silver, 38","2","713","1120","814","1426","2240"
"000261972","44556","26","December","2021","54","Adults (35-64)","M","Australia","Victoria","Bikes","Mountain Bikes","Mountain-200 Black, 38","2","713","1120","814","1426","2240"
"000261973","44556","26","December","2021","24","Youth (<25)","M","Canada","British Columbia","Bikes","Road Bikes","Road-350-W Yellow, 48","1","713","1120","407","713","1120"
"000261974","44556","26","December","2021","25","Young Adults (25-34)","F","United Kingdom","England","Bikes","Mountain Bikes","Mountain-200 Black, 42","1","713","1120","407","713","1120"
"000261975","44556","26","December","2021","28","Young Adults (25-34)","M","France","Seine Saint Denis","Bikes","Road Bikes","Road-250 Red, 44","1","713","1120","407","713","1120"
"000261976","44556","26","December","2021","34","Young Adults (25-34)","M","United States","California","Bikes","Mountain Bikes","Mountain-500 Black, 40","1","713","1120","407","713","1120"
"000261977","44556","26","December","2021","42","Adults (35-64)","M","United States","Washington","Bikes","Road Bikes","Road-750 Black, 44","1","713","1120","407","713","1120"
"000261978","44557","27","December","2021","26","Young Adults (25-34)","F","Australia","Victoria","Bikes","Road Bikes","Road-150 Red, 48","4","713","1120","1628","2852","4480"
"000261979","44557","27","December","2021","37","Adults (35-64)","M","Canada","British Columbia","Bikes","Road Bikes","Road-750 Black, 44","2","713","1120","814","1426","2240"
"000261980","44557","27","December","2021","44","Adults (35-64)","M","United Kingdom","England","Bikes","Mountain Bikes","Mountain-200 Silver, 42","2","713","1120","814","1426","2240"
