transaction,account_key,client_key,journal_date_key,debit_amount,credit_amount,?column?
Invoice - 2026-09-19_1371 (radio) ,Sales Discount,4000,2026-08-20,51.0, ,CSV_Import
Invoice - 2026-09-29_1372 (free) ,Sales Discount,4000,2026-08-30,22.2, ,CSV_Import
Invoice - 2026-09-29_1372 (hospital) ,Sales Discount,4000,2026-08-30,56.7, ,CSV_Import
Invoice - 2026-09-29_1372 (management) ,Sales Discount,4000,2026-08-30,28.0, ,CSV_Import
Invoice - 2026-09-14_1373 (lay) ,Sales Discount,4000,2026-08-15,37.1, ,CSV_Import
Invoice - 2026-09-14_1373 (decide) ,Sales Discount,4000,2026-08-15,56.7, ,CSV_Import
Invoice - 2026-09-14_1373 (option) ,Sales Discount,4000,2026-08-15,44.8, ,CSV_Import
Invoice - 2026-09-28_1374 (fast) ,Sales Discount,4000,2026-08-29,58.2, ,CSV_Import
Invoice - 2026-09-28_1374 (as) ,Sales Discount,4000,2026-08-29,45.5, ,CSV_Import
Invoice - 2026-09-28_1374 (employee) ,Sales Discount,4000,2026-08-29,8.4, ,CSV_Import
Invoice - 2026-09-18_1375 (team) ,Sales Discount,4000,2026-08-19,5.1, ,CSV_Import
Invoice - 2026-09-18_1375 (question) ,Sales Discount,4000,2026-08-19,32.0, ,CSV_Import
Invoice - 2026-09-18_1375 (pressure) ,Sales Discount,4000,2026-08-19,35.2, ,CSV_Import
Invoice - 2026-09-22_1376 (medical) ,Sales Discount,4000,2026-08-23,80.1, ,CSV_Import
Invoice - 2026-09-22_1376 (one) ,Sales Discount,4000,2026-08-23,42.6, ,CSV_Import
Invoice - 2026-09-22_1376 (billion) ,Sales Discount,4000,2026-08-23,65.6, ,CSV_Import
Invoice - 2026-09-24_1377 (president) ,Sales Discount,4000,2026-08-25,42.6, ,CSV_Import
Invoice - 2026-09-24_1377 (attack) ,Sales Discount,4000,2026-08-25,12.4, ,CSV_Import
Invoice - 2026-09-24_1377 (themselves) ,Sales Discount,4000,2026-08-25,60.2, ,CSV_Import
Invoice - 2026-09-25_1378 (team) ,Sales Discount,4000,2026-08-26,20.4, ,CSV_Import
Invoice - 2026-09-25_1378 (usually) ,Sales Discount,4000,2026-08-26,16.4, ,CSV_Import
Invoice - 2026-09-25_1378 (able) ,Sales Discount,4000,2026-08-26,36.4, ,CSV_Import
Invoice - 2026-09-12_1379 (teach) ,Sales Discount,4000,2026-08-13,24.0, ,CSV_Import
Invoice - 2026-09-12_1379 (usually) ,Sales Discount,4000,2026-08-13,65.6, ,CSV_Import
Invoice - 2026-09-12_1379 (work) ,Sales Discount,4000,2026-08-13,9.4, ,CSV_Import
Invoice - 2026-09-05_1380 (eat) ,Sales Discount,4000,2026-08-06,18.9, ,CSV_Import
Invoice - 2026-09-05_1380 (moment) ,Sales Discount,4000,2026-08-06,33.2, ,CSV_Import
Invoice - 2026-09-05_1380 (as) ,Sales Discount,4000,2026-08-06,13.0, ,CSV_Import
Invoice - 2026-09-20_1381 (certain) ,Sales Discount,4000,2026-08-21,25.2, ,CSV_Import
Invoice - 2026-09-20_1381 (use) ,Sales Discount,4000,2026-08-21,85.0, ,CSV_Import
Invoice - 2026-09-20_1381 (century) ,Sales Discount,4000,2026-08-21,70.4, ,CSV_Import
Invoice - 2026-09-05_1382 (employee) ,Sales Discount,4000,2026-08-06,23.1, ,CSV_Import
Invoice - 2026-09-05_1382 (five) ,Sales Discount,4000,2026-08-06,37.0, ,CSV_Import
Invoice - 2026-09-05_1382 (able) ,Sales Discount,4000,2026-08-06,5.2, ,CSV_Import
Invoice - 2026-09-12_1383 (something) ,Sales Discount,4000,2026-08-13,22.0, ,CSV_Import
Invoice - 2026-09-12_1383 (question) ,Sales Discount,4000,2026-08-13,69.3, ,CSV_Import
Invoice - 2026-09-12_1383 (hospital) ,Sales Discount,4000,2026-08-13,16.2, ,CSV_Import
Invoice - 2026-09-11_1384 (medical) ,Sales Discount,4000,2026-08-12,44.5, ,CSV_Import
Invoice - 2026-09-11_1384 (level) ,Sales Discount,4000,2026-08-12,72.0, ,CSV_Import
Invoice - 2026-09-11_1384 (small) ,Sales Discount,4000,2026-08-12,30.8, ,CSV_Import
Invoice - 2026-09-15_1385 (nature) ,Sales Discount,4000,2026-08-16,16.2, ,CSV_Import
Invoice - 2026-09-15_1385 (commercial) ,Sales Discount,4000,2026-08-16,40.8, ,CSV_Import
Invoice - 2026-09-15_1385 (order) ,Sales Discount,4000,2026-08-16,19.0, ,CSV_Import
Invoice - 2026-09-07_1386 (result) ,Sales Discount,4000,2026-08-08,39.5, ,CSV_Import
Invoice - 2026-09-07_1386 (radio) ,Sales Discount,4000,2026-08-08,35.7, ,CSV_Import
Invoice - 2026-09-07_1386 (pressure) ,Sales Discount,4000,2026-08-08,35.2, ,CSV_Import
Invoice - 2026-09-14_1387 (team) ,Sales Discount,4000,2026-08-15,5.1, ,CSV_Import
Invoice - 2026-09-14_1387 (set) ,Sales Discount,4000,2026-08-15,28.5, ,CSV_Import
Invoice - 2026-09-14_1387 (employee) ,Sales Discount,4000,2026-08-15,69.3, ,CSV_Import
Invoice - 2026-09-18_1388 (lay) ,Sales Discount,4000,2026-08-19,42.4, ,CSV_Import
Invoice - 2026-09-18_1388 (animal) ,Sales Discount,4000,2026-08-19,6.4, ,CSV_Import
Invoice - 2026-09-18_1388 (move) ,Sales Discount,4000,2026-08-19,30.8, ,CSV_Import
Invoice - 2026-09-28_1389 (himself) ,Sales Discount,4000,2026-08-29,6.8, ,CSV_Import
Invoice - 2026-09-28_1389 (apply) ,Sales Discount,4000,2026-08-29,15.4, ,CSV_Import
Invoice - 2026-09-28_1389 (one) ,Sales Discount,4000,2026-08-29,35.5, ,CSV_Import
Invoice - 2026-09-25_1390 (project) ,Sales Discount,4000,2026-08-26,18.6, ,CSV_Import
Invoice - 2026-09-25_1390 (can) ,Sales Discount,4000,2026-08-26,53.6, ,CSV_Import
Invoice - 2026-09-25_1390 (save) ,Sales Discount,4000,2026-08-26,18.3, ,CSV_Import
Invoice - 2026-09-24_1391 (support) ,Sales Discount,4000,2026-08-25,68.0, ,CSV_Import
Invoice - 2026-09-24_1391 (president) ,Sales Discount,4000,2026-08-25,35.5, ,CSV_Import
Invoice - 2026-09-24_1391 (fast) ,Sales Discount,4000,2026-08-25,97.0, ,CSV_Import
Invoice - 2026-10-01_1392 (heavy) ,Sales Discount,4000,2026-09-01,40.6, ,CSV_Import
Invoice - 2026-10-01_1392 (natural) ,Sales Discount,4000,2026-09-01,35.6, ,CSV_Import
Invoice - 2026-10-01_1392 (media) ,Sales Discount,4000,2026-09-01,28.0, ,CSV_Import
Invoice - 2026-09-05_1393 (structure) ,Sales Discount,4000,2026-08-06,50.0, ,CSV_Import
Invoice - 2026-09-05_1393 (place) ,Sales Discount,4000,2026-08-06,8.9, ,CSV_Import
Invoice - 2026-09-05_1393 (stuff) ,Sales Discount,4000,2026-08-06,24.6, ,CSV_Import
Invoice - 2026-09-25_1394 (question) ,Sales Discount,4000,2026-08-26,72.0, ,CSV_Import
Invoice - 2026-09-25_1394 (teach) ,Sales Discount,4000,2026-08-26,43.2, ,CSV_Import
Invoice - 2026-09-25_1394 (employee) ,Sales Discount,4000,2026-08-26,50.4, ,CSV_Import
Invoice - 2026-10-03_1395 (smile) ,Sales Discount,4000,2026-09-03,55.8, ,CSV_Import
Invoice - 2026-10-03_1395 (one) ,Sales Discount,4000,2026-09-03,71.0, ,CSV_Import
Invoice - 2026-10-03_1395 (smile) ,Sales Discount,4000,2026-09-03,83.7, ,CSV_Import
Invoice - 2026-09-08_1396 (message) ,Sales Discount,4000,2026-08-09,47.5, ,CSV_Import
Invoice - 2026-09-08_1396 (central) ,Sales Discount,4000,2026-08-09,64.4, ,CSV_Import
Invoice - 2026-09-08_1396 (campaign) ,Sales Discount,4000,2026-08-09,8.4, ,CSV_Import
Invoice - 2026-09-26_1397 (lay) ,Sales Discount,4000,2026-08-27,53.0, ,CSV_Import
Invoice - 2026-09-26_1397 (decide) ,Sales Discount,4000,2026-08-27,72.9, ,CSV_Import
Invoice - 2026-09-26_1397 (animal) ,Sales Discount,4000,2026-08-27,44.8, ,CSV_Import
Invoice - 2026-09-11_1398 (gas) ,Sales Discount,4000,2026-08-12,21.6, ,CSV_Import
Invoice - 2026-09-11_1398 (people) ,Sales Discount,4000,2026-08-12,40.0, ,CSV_Import
Invoice - 2026-09-11_1398 (moment) ,Sales Discount,4000,2026-08-12,83.0, ,CSV_Import
Invoice - 2026-09-25_1399 (central) ,Sales Discount,4000,2026-08-26,73.6, ,CSV_Import
Invoice - 2026-09-25_1399 (newspaper) ,Sales Discount,4000,2026-08-26,86.0, ,CSV_Import
Invoice - 2026-09-25_1399 (force) ,Sales Discount,4000,2026-08-26,49.2, ,CSV_Import
Invoice - 2026-09-12_1400 (dog) ,Sales Discount,4000,2026-08-13,57.6, ,CSV_Import
Invoice - 2026-09-12_1400 (pressure) ,Sales Discount,4000,2026-08-13,17.6, ,CSV_Import
Invoice - 2026-09-12_1400 (themselves) ,Sales Discount,4000,2026-08-13,86.0, ,CSV_Import
